#  file: nwr_N2O_Day.dat
#  date: Fri, Jan 17, 2020 3:02:26 PM
#  
#  Nitrous Oxide (N2O) data from hourly in situ samples analyzed on a gas chromatograph located 
#  at Niwot Ridge (NWR), Colorado (C-1 site:  40.04 N, 105.54 W, elevation:  3018 m)
#  
#  Atmospheric Measurements from the NOAA/ESRL Chromatograph for Atmospheric Trace Species 
#  (CATS) Program.  This GC replaces the RITS GCs operated during the period of 1986 through 2000.
#  This work was funded in part by the Atmospheric Chemistry Project of NOAA's Climate and
#  Global Change Program.
#  
#  (PIs) Geoffrey S. Dutton, Dr. James W. Elkins, Dr. Bradley D. Hall
#  
#  National Oceanic and Atmospheric Administration (NOAA)
#  Earth System Research Laboratory (ESRL)
#  325 Broadway, R/GMD1
#  Boulder, CO 80305-3328
#  
#  Email:  Geoff.Dutton@noaa.gov; James.W.Elkins@noaa.gov; Bradley.Hall@noaa.gov
#  Phone:      (303) 497-6086      (303) 497-6224        (303) 497-7011
#  Fax:   (303) 497-6290
#  
#  See (http://www.esrl.noaa.gov/gmd/obop/) for station statistics and personnel.
#  
#  Data use policy:
#  If you use this data in a publication or report, we would appreciate that you contact the principal
#  investigators (PIs) first and discuss your interests.  We are trying to encourage scientific discussion.
#  The PIs can discuss the quality of the data and any potential problems with its analysis.  Recent data (less
#  than 1.5 years) are considered preliminary.  Please contact the PIs for more information.
#  
#  The data should be cited in presentations or publications as the flowing:  Nitrous Oxide data from 
#  the NOAA/ESRL halocarbons in situ program. 
#  
#  DOI:  http://doi.org/10.7289/V5X0659V
#  
#  Calibration scale used:  NOAA 2006A
#  
#  More information about the calibration scale can be found at: 
#  http://www.esrl.noaa.gov/gmd/ccl/
#  
#  The CATS GCs sample air once an hour.  Daily median data are provided in parts-per-billion, ppb. 
#  Abbreviations used:
#  yr=year, mon=month, m=monthly data; gc=type of sample--in situ GC data, sd=standard deviation of samples,
#  n=number of samples, brw=Pt. Barrow, Alaska, sum=Summit, Greenland, nwr= Niwot Ridge, Colorado
#  mlo=Mauna Loa, Hawaii, smo = American Samoa, spo=South Pole, Antarctica
#  NAN=not a number or no data, and space(s) is the delimiter.
#  
#  year, month, day, daily median N2O in ppb, std. dev.
#
N2OcatsNWRyr N2OcatsNWRmon N2OcatsNWRday N2OcatsNWRm N2OcatsNWRmsd N2OcatsNWRn
2000      12       22      nan      nan      0
2000      12       23      nan      nan      0
2000      12       24      nan      nan      0
2000      12       25      nan      nan      0
2000      12       26      nan      nan      0
2000      12       27      nan      nan      0
2000      12       28      nan      nan      0
2000      12       29      nan      nan      0
2000      12       30      nan      nan      0
2000      12       31      nan      nan      0
2001       1        1      nan      nan      0
2001       1        2      nan      nan      0
2001       1        3      nan      nan      0
2001       1        4      nan      nan      0
2001       1        5      nan      nan      0
2001       1        6      nan      nan      0
2001       1        7      nan      nan      0
2001       1        8   316.62     1.06      5
2001       1        9   317.02     1.10     24
2001       1       10   317.19     1.05     20
2001       1       11   317.37     1.00     20
2001       1       12   317.91     0.97     23
2001       1       13      nan      nan      0
2001       1       14      nan      nan      0
2001       1       15      nan      nan      0
2001       1       16      nan      nan      0
2001       1       17      nan      nan      0
2001       1       18   317.53     0.98     24
2001       1       19   316.91     1.02     20
2001       1       20   317.36     1.01     24
2001       1       21   317.70     1.01     19
2001       1       22   316.90     0.94     24
2001       1       23      nan      nan      0
2001       1       24   316.93     0.90     20
2001       1       25   317.05     0.85     20
2001       1       26   317.08     0.86     24
2001       1       27   317.44     0.86     24
2001       1       28   317.42     0.83     24
2001       1       29   317.28     0.79     18
2001       1       30      nan      nan      0
2001       1       31      nan      nan      0
2001       2        1   316.98     1.24     16
2001       2        2      nan      nan      0
2001       2        3   316.79     1.34     24
2001       2        4   316.88     1.37     24
2001       2        5   317.21     1.36     24
2001       2        6   317.60     1.26     24
2001       2        7   317.12     1.19      5
2001       2        8   317.11     1.05     24
2001       2        9   316.58     0.96     24
2001       2       10   316.66     0.91     24
2001       2       11   316.49     0.91     24
2001       2       12   316.95     0.94     19
2001       2       13   317.13     1.02     24
2001       2       14   317.13     1.10     20
2001       2       15   316.85     1.17     16
2001       2       16   316.81     1.17     20
2001       2       17   316.91     1.20     24
2001       2       18   317.06     1.17     20
2001       2       19   317.30     1.17     17
2001       2       20      nan      nan      0
2001       2       21   316.68     1.24     19
2001       2       22      nan      nan      0
2001       2       23      nan      nan      0
2001       2       24      nan      nan      0
2001       2       25      nan      nan      0
2001       2       26      nan      nan      0
2001       2       27      nan      nan      0
2001       2       28      nan      nan      0
2001       3        1      nan      nan      0
2001       3        2      nan      nan      0
2001       3        3      nan      nan      0
2001       3        4      nan      nan      0
2001       3        5      nan      nan      0
2001       3        6   317.00     0.92     24
2001       3        7   317.57     0.90     18
2001       3        8      nan      nan      0
2001       3        9   316.97     0.84     24
2001       3       10   317.35     0.83     24
2001       3       11   318.16     0.85     24
2001       3       12   317.38     0.83     14
2001       3       13   317.25     0.90     22
2001       3       14   317.08     0.84     24
2001       3       15   316.95     0.83     14
2001       3       16   316.94     0.84     24
2001       3       17   317.24     0.82     24
2001       3       18   316.97     0.84     24
2001       3       19   316.54     0.93     24
2001       3       20   317.18     0.97     20
2001       3       21   317.31     0.93     24
2001       3       22   317.30     0.95     24
2001       3       23   316.94     0.96     24
2001       3       24   317.69     0.90     24
2001       3       25   317.51     0.88     24
2001       3       26   316.82     0.91     24
2001       3       27   316.78     0.94     18
2001       3       28   317.04     0.87     23
2001       3       29   317.23     0.95     24
2001       3       30   316.89     1.03     23
2001       3       31   317.08     1.03     24
2001       4        1   317.28     1.01     23
2001       4        2   317.01     1.01     24
2001       4        3   317.22     0.99     23
2001       4        4   317.42     0.91     24
2001       4        5   317.52     0.87     24
2001       4        6   316.67     0.91     23
2001       4        7   317.03     0.99     24
2001       4        8   316.54     0.99     23
2001       4        9   315.88     0.98     23
2001       4       10   317.09     0.95     18
2001       4       11   317.15     0.94     24
2001       4       12   317.66     0.90     24
2001       4       13   316.27     0.87     23
2001       4       14   316.70     0.93     23
2001       4       15   316.56     0.97     24
2001       4       16   317.45     0.97     20
2001       4       17   316.46     1.01     23
2001       4       18   316.86     1.01     24
2001       4       19   317.02     0.96     23
2001       4       20   316.59     0.99     24
2001       4       21   317.42     1.09     23
2001       4       22   317.79     1.04     21
2001       4       23   316.77     1.02     22
2001       4       24   317.22     1.01     24
2001       4       25   317.35     0.96     23
2001       4       26   317.36     0.83     24
2001       4       27   317.47     0.87     24
2001       4       28   317.31     0.92     24
2001       4       29   316.73     1.02     24
2001       4       30   316.93     1.08     12
2001       5        1      nan      nan      0
2001       5        2   316.83     1.06     24
2001       5        3   317.54     1.06     24
2001       5        4   316.95     1.06     18
2001       5        5   317.35     1.03     20
2001       5        6   317.25     1.05     19
2001       5        7   316.38     1.06     24
2001       5        8   316.47     1.03     20
2001       5        9   316.87     1.00     23
2001       5       10   316.84     1.03     20
2001       5       11   317.55     0.99     16
2001       5       12   316.32     0.98     24
2001       5       13   316.61     0.98     24
2001       5       14   316.94     0.96     24
2001       5       15   316.57     0.95     19
2001       5       16   317.15     1.02     24
2001       5       17   316.94     1.05     24
2001       5       18   317.47     1.17     24
2001       5       19   317.48     1.18     24
2001       5       20   317.14     1.36     15
2001       5       21   317.05     1.35     23
2001       5       22   316.80     1.36     16
2001       5       23   316.72     1.30     24
2001       5       24   316.86     1.31     20
2001       5       25   317.54     1.14     16
2001       5       26   317.33     1.10     23
2001       5       27   317.55     1.14     24
2001       5       28   317.17     1.10     20
2001       5       29   316.91     1.05     24
2001       5       30   316.72     1.02     24
2001       5       31   316.75     0.99     24
2001       6        1   316.65     0.90     18
2001       6        2      nan      nan      0
2001       6        3      nan      nan      0
2001       6        4      nan      nan      0
2001       6        5   318.59     1.14     16
2001       6        6      nan      nan      0
2001       6        7   317.46     1.02     24
2001       6        8   317.92     1.00     24
2001       6        9   317.33     0.99     23
2001       6       10      nan      nan      0
2001       6       11   316.67     1.24     22
2001       6       12   317.62     1.29     20
2001       6       13   316.86     1.29     23
2001       6       14   317.47     1.33     14
2001       6       15      nan      nan      0
2001       6       16      nan      nan      0
2001       6       17      nan      nan      0
2001       6       18      nan      nan      0
2001       6       19      nan      nan      0
2001       6       20      nan      nan      0
2001       6       21      nan      nan      0
2001       6       22      nan      nan      0
2001       6       23      nan      nan      0
2001       6       24      nan      nan      0
2001       6       25      nan      nan      0
2001       6       26      nan      nan      0
2001       6       27      nan      nan      0
2001       6       28      nan      nan      0
2001       6       29      nan      nan      0
2001       6       30      nan      nan      0
2001       7        1      nan      nan      0
2001       7        2      nan      nan      0
2001       7        3   317.23     0.86     20
2001       7        4   317.94     0.82     24
2001       7        5   317.51     0.76     24
2001       7        6   317.49     0.76     24
2001       7        7   317.42     0.74     24
2001       7        8   317.55     0.73     23
2001       7        9   317.41     0.72     24
2001       7       10   317.50     0.75     20
2001       7       11   316.64     0.75     24
2001       7       12   317.39     0.78     24
2001       7       13   317.19     0.77     24
2001       7       14   317.50     0.78     24
2001       7       15   317.46     0.80     24
2001       7       16   316.53     0.83     18
2001       7       17   316.89     0.83     24
2001       7       18   317.34     0.83     24
2001       7       19   317.12     0.83     24
2001       7       20   317.17     0.80     24
2001       7       21   317.33     0.78     24
2001       7       22   317.29     0.78     24
2001       7       23   317.15     0.83     20
2001       7       24   317.62     0.94     24
2001       7       25   316.63     1.08     24
2001       7       26   318.03     1.16     24
2001       7       27   317.06     1.22     20
2001       7       28   317.25     1.21     23
2001       7       29   317.37     1.18     24
2001       7       30   317.15     1.08     24
2001       7       31   317.66     1.09     23
2001       8        1   316.81     1.06     24
2001       8        2   317.35     1.08     24
2001       8        3   317.56     1.04     20
2001       8        4   317.28     1.00     20
2001       8        5   317.57     0.98     24
2001       8        6   317.30     1.12     23
2001       8        7   317.29     1.27     19
2001       8        8      nan      nan      0
2001       8        9      nan      nan      0
2001       8       10      nan      nan      0
2001       8       11      nan      nan      0
2001       8       12      nan      nan      0
2001       8       13      nan      nan      0
2001       8       14      nan      nan      0
2001       8       15      nan      nan      0
2001       8       16      nan      nan      0
